user_id,net_cashflow,income_stability,eom_balance,neg_balance_days,low_balance_days,declined_txns,upi_stability,wallet_transfers,essential_ratio,discretionary_ratio,food_delivery_ratio,gaming_ratio,fashion_ratio,gambling_ratio,bnpl_ratio,bnpl_failures,night_txns,weekend_ratio,micro_spends,refunds,parental_dependency,gig_ratio,failed_subs,active_subs,sim_age,device_age,loan_apps,gaming_apps,finance_apps,signup_tenure,upi_tenure,address_stability
111,-1260.8700000000008,0.38337760343547134,-3680.0774999999994,258,258,12,0.0,0,0.12811192966634838,0.0,0.0816050197934466,0.08562129956787527,0.17237019406019904,0.47989536861490384,0.11549242129249994,6,80,1.2031564647594697,206,3,0.0,0.0,1,6,42,17,3,3,0,525,255,1
112,8075.780000000001,0.381006924991106,3514.9599999999987,44,48,7,0.0,61,0.2008347604033265,0.10219689115755017,0.057071811700380684,0.060715990820602334,0.1014656379675886,0.02094372866605903,0.008207506690334878,0,6,0.4015761217826729,157,3,0.0,0.0,2,4,58,14,1,1,4,471,19,1
113,-1088.9299999999967,0.47580390871129824,-2809.0524999999993,227,230,20,0.0,0,0.15962881847195987,0.0,0.07132699363859397,0.11457383464686596,0.12825669250309385,0.4433667958488026,0.14451369439197548,1,67,0.7423840644081118,195,3,0.0,0.0,0,5,23,2,4,4,1,314,171,1
114,-12944.150000000001,0.2612079717189808,-9897.012500000004,249,252,7,0.3296357620426318,33,1.2688573048555116,0.2475511303114199,0.20828381029652146,0.324038422759483,0.5162874447536422,0.8240182576906016,0.6294680454829062,4,98,1.2182471561530508,222,7,0.9088704951829211,0.0,0,5,1,5,2,10,3,233,403,1
115,7741.399999999996,0.3901836630355534,3542.215000000001,36,39,8,0.0,70,0.19656060022203764,0.11274085459374433,0.06640169159040721,0.04781777632712233,0.10791257350765944,0.03404467606414857,0.00829966563362047,0,9,0.4109998786474121,162,5,0.0,0.0,0,5,5,28,0,1,2,6,315,1
116,-3425.1000000000004,0.7630131637290415,-2259.5149999999994,175,193,10,0.0,52,0.5569356296077212,0.17162227064164168,0.1285508453650767,0.17088286450009363,0.28827478231611847,0.017076890098469903,0.10449640336572247,2,37,0.5511220870344749,152,7,0.0,0.9416479667009461,0,6,31,25,3,1,2,722,988,1
117,6309.8499999999985,0.41510710272745827,2376.1625,47,51,17,0.0,73,0.24910517843387778,0.12219964668385587,0.0613442849038067,0.052332071050677345,0.09494160597408709,0.03552072618921325,0.010724021346568084,0,10,0.36025604204749817,164,3,0.0,0.0,0,6,3,5,1,1,2,299,679,1
118,-291.26000000000204,0.31911613437140446,-2752.67,236,239,10,0.0,0,0.14525989831707742,0.0,0.09770782788899947,0.0917233228081659,0.09994514369304848,0.4574201105341335,0.1179973737874305,6,62,0.5771150704083868,196,4,0.0,0.0,1,5,31,11,3,2,0,167,247,1
119,-12145.12,0.25891368606294396,-9908.502500000004,277,280,13,0.31285920301413134,42,1.1577855278804177,0.2777134891689212,0.4787116030741483,0.3736409609772577,0.6078598809818333,0.8221484455014378,0.4692704883362729,6,110,0.9649622393726041,222,6,0.8606923484141108,0.0,0,5,6,11,0,10,2,644,976,1
12,7968.5899999999965,0.368064166440475,3457.727500000001,25,25,12,0.0,63,0.21586619835275417,0.0962383979264722,0.059240635989994544,0.03768045741152316,0.08628681986671607,0.014854875828858409,0.043892486294707815,0,9,0.42875571312630817,145,4,0.0,0.0,0,4,9,11,0,1,4,912,888,1
120,10617.27,0.3400785003300536,5853.0324999999975,26,26,5,0.0,63,0.1696152554415235,0.09638066778026187,0.034693072248091573,0.04239882595881323,0.059115500957122896,0.0,0.004393232858522052,0,7,0.4096046216358298,116,4,0.0,0.0,2,2,11,17,0,1,3,901,723,1
121,-11082.59,0.3190828000560781,-8502.717499999999,253,255,14,0.33811613219421577,39,1.108676593810649,0.19859816607036312,0.3150744535798678,0.3090432074167096,0.4656703622409526,0.4961260013484144,0.44802681319722826,7,95,0.8957773780878856,214,4,0.9643833373900645,0.0,1,5,11,8,1,8,3,146,330,1
122,-11940.36,0.13280937783219374,-9915.642499999996,279,283,14,0.10224715757245753,46,1.0855514688606667,0.2860850174930476,0.4022845621184743,0.23395189091514912,0.4376957021354761,0.6021773397752176,0.452813625354026,7,108,0.932934805738146,244,3,0.9331547718214556,0.0,2,5,7,11,2,6,1,641,654,1
123,8580.869999999999,0.3814849031995514,3817.694999999998,40,45,11,0.0,52,0.20696102306146621,0.08171761125970876,0.05820203512227146,0.06891603568117602,0.0796716213998341,0.012735039322927064,0.006685230281980651,1,10,0.3855379845142988,141,5,0.0,0.0,1,6,43,9,1,0,3,223,400,1
124,2021.9700000000012,0.4522694887271262,-346.3374999999994,92,106,10,0.0,0,0.08940163196480658,0.0,0.07279226344738111,0.08363517841633464,0.07876774776022583,0.39040720336533175,0.14156211422228795,6,57,0.9455933785090865,171,1,0.0,0.0,2,6,58,14,6,5,0,60,469,1
125,507.34999999999854,0.4236392320900852,-2799.027500000001,237,237,10,0.0,0,0.10431965105343244,0.0,0.09213964111745392,0.0845070598564595,0.136071664026446,0.45730372536705327,0.08420148164812265,3,52,0.9433234428807554,190,5,0.0,0.0,6,4,43,34,5,4,1,979,957,1
126,-219.8099999999995,0.3942756150978258,-1696.7500000000014,217,223,4,0.0,0,0.12016555585824448,0.0,0.11335303208892222,0.09057359251896827,0.15237113318642434,0.36881491890783835,0.14799825219621796,4,76,0.5943038370236823,197,3,0.0,0.0,1,5,5,18,5,5,1,448,342,1
127,10037.82,0.3804081571535962,5178.387499999999,26,26,7,0.0,69,0.1720502640194948,0.09843659682178874,0.054427382980638574,0.03964359266059424,0.062103414955790685,0.010747854604372019,0.014878141094534053,0,12,0.3707767680655494,143,8,0.0,0.0,3,4,26,22,0,2,3,382,513,1
128,8848.829999999998,0.3368817402042951,4539.442500000001,32,32,5,0.0,52,0.20602085997024455,0.07100802417824782,0.058294080402021234,0.05268739310461477,0.06676225353554574,0.020259631295074104,0.02539839917031933,0,3,0.40474717060134724,129,2,0.0,0.0,1,6,38,28,0,0,2,284,594,1
129,-11473.449999999997,0.2063556937287755,-9106.367500000004,245,249,13,0.12641696136000338,31,1.0096422633326994,0.18130570040413768,0.3498582079589632,0.1682531463269591,0.3398720837564171,0.7019130800629467,0.5346247668825574,2,85,1.4397953451878187,216,8,0.8947320514739494,0.0,1,6,7,2,2,6,3,964,578,1
13,10421.799999999997,0.3814503061230119,4984.6675,58,64,6,0.0,57,0.13483095622540298,0.08625619101795996,0.05295924980470267,0.053640083517010544,0.10112044418457619,0.01039578675379648,0.005594562203851861,1,11,0.5093199090705979,133,5,0.0,0.0,1,4,8,6,0,2,2,802,594,1
130,-888.3900000000012,0.4793933033145986,-3109.2825000000016,223,223,6,0.0,0,0.1581830541266594,0.0,0.06051649421868976,0.07415829482394619,0.11762172125522084,0.44750086605269523,0.18815893537612835,4,72,0.8950431072325331,191,4,0.0,0.0,1,3,6,18,5,3,1,233,938,1
131,-1644.1699999999983,0.4062719183950318,-3367.24,254,258,9,0.0,0,0.14226268224408184,0.0,0.07304602193284411,0.06851957615903181,0.10625069377702855,0.5600662805096537,0.13322819555856166,5,64,0.9865516535913057,218,7,0.0,0.0,2,3,55,4,4,4,1,140,988,1
132,-10927.009999999998,0.16513411466542136,-8647.765,226,229,7,0.16346093692476354,30,1.1131178728625621,0.17988585323021847,0.37988810464579603,0.19809755383697497,0.5634595251764546,0.688343295847264,0.28463746580662586,4,92,1.0684584731289593,204,2,0.9800547093985343,0.0,0,6,1,6,2,11,1,886,36,1
133,-1534.5100000000002,0.6093411012884331,-1320.1199999999994,176,189,9,0.0,52,0.287463411834478,0.1706981404602935,0.09865891220753381,0.14953918042509232,0.24083861031929749,0.1970727076199039,0.026886323200244873,0,34,0.48004551285693353,144,3,0.0,0.9808318666182011,0,6,16,18,3,2,1,563,75,1
134,10323.18,0.37940111212785166,5238.0875000000015,23,23,9,0.0,56,0.1795769135182065,0.08450671843027516,0.04528768326101975,0.05135523652180957,0.06622304115579115,0.0,0.0013581378238920585,0,6,0.5202703219831775,119,5,0.0,0.0,0,5,41,25,0,0,3,911,821,1
135,-1123.7299999999996,0.3740463745243943,-3368.2975000000006,243,243,12,0.0,0,0.11886317259379013,0.0,0.08838666151324859,0.1101626235885245,0.12694794355067734,0.41943420456576214,0.19735928882830392,8,50,0.9411326657386203,200,1,0.0,0.0,1,6,3,29,5,2,0,804,657,1
136,-11063.070000000002,0.3135222132335436,-8449.9875,247,252,12,0.3256849149311439,35,1.042940385701364,0.24318475984867793,0.39159083072217804,0.37317031728659744,0.6165149947776895,0.45994812671474183,0.5790592844684986,3,111,0.8767375492505447,221,3,0.9789333493250976,0.0,3,5,3,10,0,10,1,473,582,1
137,-10845.72,0.639483591497426,-8963.535000000002,244,248,17,0.06716579583066264,42,0.8491635327727296,0.24231119970301987,0.23341389996287756,0.33671538324967315,0.4306393950643188,0.6667749406846686,0.4001525251384025,3,83,1.1028982035928143,212,7,0.9423370240650775,0.0,1,6,2,7,1,9,1,619,141,1
138,-2419.9100000000017,0.6022036991982327,-2144.3375000000005,239,242,10,0.0,60,0.4459160229583681,0.17918247956555486,0.14510149771379055,0.14400326142896705,0.19912069783169647,0.1163274693379323,0.05484168876411572,1,42,0.4966584059256312,159,3,0.0,0.9721162086125972,0,3,54,25,3,4,2,379,146,1
139,-11509.319999999998,0.08232059208144896,-8923.302500000005,224,228,7,0.1373179528819168,33,1.1255771043181917,0.17841023418207266,0.23544663201721075,0.25198531838661314,0.4376289910168568,0.7501739763233135,0.27485873122546933,3,82,0.7745569170719567,214,6,0.9374063013230153,0.0,0,3,5,9,2,9,2,830,385,1
14,-3310.3199999999997,0.7047556295487944,-3065.0900000000006,229,229,10,0.0,56,0.35604933698363733,0.219708458016681,0.14372927169490252,0.14617181124146994,0.39123753407689943,0.140392484849888,0.062248583384943074,1,33,0.543289017183957,143,3,0.0,0.9708892117311355,0,6,54,16,2,4,2,425,480,1
140,-616.5599999999995,0.33225272885904755,-2821.8699999999985,249,249,10,0.0,0,0.11005860763528871,0.0,0.11499159548201161,0.07396235529069116,0.0838789723439743,0.4607396365378711,0.1786347998335328,3,70,0.7557288635648773,202,8,0.0,0.0,2,5,37,28,3,3,0,41,797,1
141,8894.52,0.33521001932193034,4206.4450000000015,35,38,11,0.0,68,0.17766671149324564,0.10201155658126479,0.0451889874109614,0.05131540703979732,0.11936215393158017,0.006642648296445396,0.008708647480890862,0,10,0.4131542257335942,140,2,0.0,0.0,2,6,34,8,0,0,2,219,909,1
142,10675.62,0.3735696447988829,5359.987500000002,31,35,5,0.0,54,0.16699780062508549,0.0823081860944784,0.059474675618508416,0.045182421838003924,0.07306397129236954,0.007510497016637377,0.0,0,9,0.5398853974121997,127,2,0.0,0.0,1,4,17,14,0,2,4,340,821,1
143,-11886.350000000004,0.07736878032667953,-10256.592499999995,272,274,15,0.10004059437971598,36,1.1280397745800232,0.17467171009978175,0.23015395002858033,0.2637252607713231,0.5702845370949366,0.535052115901776,0.3465678695970753,3,96,1.289459697188369,221,10,0.8867951309898762,0.0,3,6,7,8,0,6,3,216,940,1
144,-5783.05,0.624243554290587,-3828.1925,190,195,3,0.0,48,0.7765804432882893,0.2644711089619487,0.20235286227849267,0.16934007966411885,0.40524576045348903,0.1183490432011069,0.06869927236339828,0,43,0.5489654705942034,167,6,0.0,0.9349362634104502,1,5,7,35,2,1,2,956,747,1
145,-12299.009999999998,0.18055111389893877,-10092.337500000001,255,261,12,0.2418067977733699,42,1.2361664671502006,0.2882078726850222,0.46774734173649746,0.2752961059080346,0.3982254770790789,0.9473332863882825,0.8163425110907683,3,97,0.8813945593573216,220,2,0.9624167312161116,0.0,1,5,9,2,2,12,2,351,524,1
146,9417.209999999997,0.4233307231474371,4435.237500000001,38,42,9,0.0,65,0.17952321226488405,0.09502592760408801,0.06882854072133242,0.06683006857845808,0.05880279917434426,0.0,0.012830278713535547,0,10,0.32023543720432474,148,5,0.0,0.0,1,2,44,2,0,2,3,641,988,1
147,10183.86,0.37276536712095426,5130.3175,24,24,10,0.0,62,0.18047183710840992,0.09175225381582383,0.04258580834854863,0.049435646022225964,0.061659285592235845,0.012621798474637654,0.009973316368146,1,10,0.41480816203194626,127,6,0.0,0.0,1,4,31,11,0,0,4,917,331,1
148,-3413.590000000002,0.5250505265906036,-3188.5075,199,209,8,0.0,41,0.5822782591933832,0.15865394444395767,0.16418705989900492,0.13213325038771237,0.25910430411836693,0.14106158712356856,0.051953456992403474,2,25,0.6785275009977166,138,5,0.0,0.9668830846425016,4,2,58,18,1,4,2,85,586,1
149,10751.26,0.373073223731895,5430.557500000004,24,24,7,0.0,48,0.15082953385505274,0.06631316774413065,0.06334508336168765,0.04580605648179653,0.06336685947601225,0.0,0.01733650901667234,0,4,0.4776600242834257,122,2,0.0,0.0,0,5,58,19,0,0,3,850,152,1
15,8774.26,0.38192893776033093,3962.7450000000017,30,31,12,0.0,71,0.1871120971919502,0.10985190325547858,0.05874891536537662,0.04995346523793544,0.11417903883182001,0.0,0.0,1,9,0.5263399485262228,143,3,0.0,0.0,1,4,16,1,0,2,4,730,295,1
150,9551.91,0.40715322384350605,4781.2474999999995,23,23,15,0.0,59,0.18425328693445933,0.08930985392188169,0.057411806689249584,0.050428039948581894,0.08169288072490172,0.012331206144060997,0.0,1,10,0.5244319015439848,130,3,0.0,0.0,1,4,36,23,0,2,3,463,31,1
151,-3372.71,0.17534029728371403,-3056.2450000000013,204,221,13,0.0,51,0.5684263176067875,0.20435036525391573,0.18146746675343903,0.1320057917718758,0.25247635192260964,0.09956277521928732,0.03229097543612355,0,37,0.5265470700791036,155,5,0.0,0.9633992983373522,1,3,47,34,3,3,1,431,629,1
152,9782.090000000002,0.3807334847983211,4888.622500000001,22,22,10,0.0,64,0.189885659414224,0.09022026471909803,0.055804044915117,0.04324836289735805,0.054753128799093116,0.0,0.007330752896149187,1,5,0.3787789364402711,119,0,0.0,0.0,1,2,39,31,0,0,3,466,96,1
153,-3665.369999999999,0.4765365151509347,-5150.282500000001,280,282,14,0.0,0,0.23454621917641552,0.0,0.08859524067721296,0.09695063730066997,0.16279335800189904,0.48818434771568914,0.15153777385149664,7,65,0.8459692219423344,231,5,0.0,0.0,1,6,17,28,3,2,0,833,987,1
154,-10604.5,0.09896746120243982,-8967.307500000003,249,251,10,0.06369044513295546,37,0.8689390284563672,0.1771793978657259,0.3734942452086869,0.2157297008328102,0.6040193198561257,0.37300808222673826,0.35905650853020454,3,90,1.0371035865312515,225,2,0.9727785983977111,0.0,5,2,4,11,0,7,1,289,312,1
155,-8922.390000000001,0.33236306259589105,-7906.142499999999,224,228,12,0.385092592088446,29,0.8602889649202355,0.15832268436456567,0.24860876375778057,0.20657694051692152,0.4652067274001399,0.45811657529164423,0.40262376849828924,8,88,1.1934107823561444,186,4,0.9218784780906054,0.0,0,5,8,2,0,8,1,967,194,1
156,-8736.669999999998,0.15888140222927197,-7282.667500000001,219,222,13,0.14543024519904396,31,0.7232796562260473,0.14125877036302278,0.17658473479948247,0.22029348417953107,0.3609539796551855,0.46780934279937164,0.39310822012353935,1,95,0.83481509218193,189,3,0.9707833759351295,0.0,6,6,4,3,1,6,1,425,679,1
157,9070.869999999999,0.3796502206077521,4654.524999999996,33,33,8,0.0,71,0.16563836688915037,0.10452316286025315,0.06363491417701199,0.04218906347932222,0.07332724893614681,0.020184071341389664,0.023565310139318035,0,11,0.394192501807963,143,2,0.0,0.0,0,6,27,1,1,0,3,160,921,1
158,-9310.27,0.09329226272062341,-7726.727499999997,212,215,14,0.08349295366465706,36,0.9974715376211841,0.21368713484445603,0.2540486316758621,0.23891450178526852,0.3891266956615342,0.5985195669550122,0.40391957474194334,3,78,1.2076782154645749,183,3,0.9781530773265174,0.0,2,2,3,4,0,11,2,132,799,1
159,692.5299999999988,0.4010252181904305,-1654.5474999999988,199,213,7,0.0,0,0.09427388070127793,0.0,0.06427227466152385,0.08909081175516641,0.15520415637865456,0.38678790743465835,0.1457415790635091,6,57,0.5485415768905396,182,4,0.0,0.0,1,5,16,12,7,2,0,196,528,1
16,-11635.42,0.21207424174301473,-9004.0825,229,231,9,0.2186571900531463,36,1.2957143802582707,0.18816439308079844,0.24088152811442656,0.3137134868176141,0.44426543460097123,0.6218491739810226,0.25790860432987817,3,95,1.2235322386431746,200,4,0.9281276627426974,0.0,2,5,8,7,2,13,3,660,258,1
160,8239.54,0.36227986119555516,3729.854999999999,43,48,8,0.0,73,0.22797251992305578,0.11490024732069251,0.04860291288815609,0.05638252267106349,0.06762682055509756,0.01461225611431712,0.010960153888430888,1,12,0.3491430708524846,147,4,0.0,0.0,0,4,30,29,0,1,3,182,282,1
161,-11131.179999999998,0.26800175460070935,-9060.492500000004,222,225,11,0.27366033336171,35,1.1184386078603283,0.2506512153902844,0.2959529345989148,0.30138883594454813,0.7339432521378924,0.5860658966441759,0.48333523932959743,2,85,1.0431198022393169,197,3,0.9263828002897113,0.0,1,5,8,3,0,9,2,711,449,1
162,-5976.749999999997,0.2925530419014615,-5489.642499999998,235,239,13,0.0,54,0.7094196218103249,0.3104575724780833,0.22452029615378002,0.24448338190972996,0.3771551600730649,0.18247355974324173,0.07673734580095701,1,35,0.6423040150864057,167,3,0.0,0.9462147630254409,0,3,14,24,3,4,2,430,472,1
163,-2310.9400000000005,0.6296977265977975,-1866.1399999999996,225,226,6,0.0,53,0.45873216543254475,0.1896068161777986,0.12102938520540958,0.12141449500154045,0.2188140743022873,0.08702684613668475,0.09326164093956164,1,25,0.529588566775143,143,3,0.0,0.9631954551732199,1,4,23,6,3,3,1,692,138,1
164,8951.910000000002,0.3402761865545344,3856.379999999997,33,37,11,0.0,66,0.20485431108978225,0.09725784879224332,0.05495234071347638,0.04434426189186515,0.0698270448072175,0.015330007559240006,0.019308583700135933,0,13,0.5251800674732776,139,3,0.0,0.0,0,4,52,17,1,1,2,269,825,1
165,9980.020000000002,0.37637823372784096,5194.8825,26,26,6,0.0,57,0.14251717614258688,0.09614988881144411,0.046877316428247426,0.04443061502207176,0.09252104838085122,0.007638266564882118,0.012067553962406096,0,8,0.4225028763141023,123,5,0.0,0.0,0,4,59,32,1,1,2,417,619,1
166,-512.109999999997,0.420519093877704,-3259.9625000000005,242,242,14,0.0,0,0.13990339526760356,0.0,0.06420576895357767,0.062066138237990086,0.10091144898986841,0.5222508490820927,0.12401309611241142,5,57,0.5802737610906109,193,7,0.0,0.0,0,5,23,27,4,5,1,701,800,1
167,-10836.71,0.04614920715773058,-8360.07,240,243,7,0.05065147947621816,41,1.0253623550529816,0.21725911459634717,0.26894330850002696,0.2613393994031211,0.40061846726461164,0.5871421175407631,0.3731472467812317,5,92,1.072317339128,216,6,0.9582564580255825,0.0,1,5,1,1,2,7,3,917,264,1
168,-11857.02,0.10438844751521188,-9293.087500000001,254,257,7,0.06050973811946334,35,1.182682550077234,0.20167865587554548,0.45091506241220536,0.3394054218885128,0.6301458201068778,0.49143675546512955,0.6034113006833598,2,103,1.1340915788722938,217,3,0.9663818917121988,0.0,1,6,8,10,1,14,1,533,679,1
169,7904.529999999995,0.41366455027436155,3253.8175000000015,52,55,8,0.0,61,0.24680016314797917,0.09419631585226787,0.06827909402928341,0.03718053655707822,0.09026911092675266,0.009656806572532872,0.011615692171949092,2,7,0.4074441963509387,147,6,0.0,0.0,1,4,2,7,1,2,3,299,195,1
17,-9343.32,0.6767486994949368,-7548.469999999999,224,230,13,0.20230454446548543,38,0.8679651538340676,0.20099006251903404,0.23640846286198675,0.2815509686279759,0.36504869811822166,0.4095665954768264,0.40116929797506606,3,101,0.817487277194214,203,8,0.8887964261536342,0.0,3,6,9,4,2,7,1,563,722,1
170,-10478.559999999998,0.39253364890058445,-8241.087500000001,219,222,12,0.4294811004229542,28,1.195187322505988,0.14017403256288719,0.2747672996654774,0.22226646588577725,0.3752958654633289,0.5810262059486392,0.28636947052462425,5,94,0.9133131504304266,189,2,0.9535771675745601,0.0,2,6,3,1,2,13,2,760,15,1
171,-1355.7599999999984,0.43645578975722304,-2722.9849999999983,240,242,11,0.0,0,0.1557812470655781,0.0,0.08414110980841409,0.0705341117320534,0.1430629596143063,0.4585746825458575,0.1612972894661297,3,73,0.8634607717793268,203,6,0.0,0.0,1,6,38,27,3,2,0,19,189,1
172,6491.569999999996,0.4224773610271736,2648.1250000000005,27,27,14,0.0,67,0.2536601033792465,0.1101518741797806,0.05094323794464223,0.053708713229463786,0.14693332751087693,0.0,0.00784652617692147,0,8,0.45382088391077763,153,4,0.0,0.0,0,4,2,26,1,0,2,202,696,1
173,-3164.4300000000003,0.242518379985164,-2414.352499999999,253,270,7,0.0,70,0.47621397654972347,0.19249336885354845,0.13248308263073036,0.12067241847590537,0.18719307471380606,0.14986217617179148,0.08965425578022154,1,48,0.6633960203304616,165,7,0.0,0.9610764705542424,1,3,25,18,3,4,1,175,939,1
174,-2404.9199999999983,0.4642724154609665,-4494.4675000000025,263,263,17,0.0,0,0.11845014798047361,0.0,0.08720918724079471,0.07587455342462256,0.14736684151881926,0.5570981140870388,0.15286718153867768,2,71,0.8664539196857765,214,2,0.0,0.0,1,5,31,11,7,4,0,970,973,1
175,-11021.07,0.13231819446698254,-8094.304999999997,245,252,14,0.17032657768343878,39,0.917449998994056,0.22719804355066942,0.3128642355607914,0.2754967686842923,0.5197735061172574,0.6783125177437347,0.463818429341375,3,98,0.7098460689655173,211,6,0.9415658300938211,0.0,2,5,5,9,1,7,2,415,440,1
176,6577.32,0.4330506181980558,2457.0199999999995,64,68,7,0.0,62,0.269199175931564,0.09515711144413477,0.04260237817077508,0.035907097405021265,0.15261782670118268,0.015926410820798147,0.016806195268103022,0,11,0.46310672256174557,151,1,0.0,0.0,0,5,10,35,0,1,3,10,441,1
177,-3446.7999999999993,0.3242240841300575,-4495.2775,268,268,7,0.0,0,0.126569895049409,0.0,0.0797061675479472,0.11260900412753888,0.07955418066793254,0.6340341764733602,0.17404422486359342,4,78,0.7517794646515014,227,4,0.0,0.0,3,5,1,6,4,3,0,994,812,1
178,7825.35,0.39723192248957173,3768.272499999999,23,23,11,0.0,63,0.24230623782729505,0.09401881245081488,0.06283830860595273,0.04618902787114324,0.10558041072384328,0.0,0.0072942941655114715,0,10,0.38166280476411935,151,6,0.0,0.0,1,5,24,9,1,1,3,171,940,1
179,-9823.42,0.28612085123315606,-8007.737500000001,248,250,7,0.31254863885722134,44,1.0426368129577803,0.23715436987633737,0.27157347307409835,0.29167311776732363,0.2844260505369301,0.5073820441056789,0.2731793008991842,3,92,0.8802139010372456,212,7,0.9005577720875763,0.0,0,6,4,8,2,14,1,926,452,1
18,-13952.88,0.2206713517004776,-11366.842499999995,298,300,17,0.2544767432910567,50,1.284389427326163,0.30064806631093505,0.4395378697130932,0.4659315668313634,0.3475524670332035,0.9779292774529144,0.6546381439826573,4,114,1.0573978199286336,241,3,0.969850607926213,0.0,0,6,10,11,0,12,1,777,813,1
